"patch_number","pixel_id","patch_size","env","x","y"
NA,2067,NA,1,42,17
NA,2068,NA,1,42,18
NA,2069,NA,1,42,19
NA,2070,NA,1,42,20
NA,2071,NA,1,42,21
NA,2072,NA,1,42,22
NA,2073,NA,1,42,23
NA,2074,NA,1,42,24
NA,2075,NA,1,42,25
NA,2076,NA,1,42,26
NA,2077,NA,1,42,27
NA,2078,NA,1,42,28
NA,2079,NA,1,42,29
29,2080,40,10,42,30
29,2081,40,10,42,31
29,2082,40,10,42,32
29,2083,40,10,42,33
NA,2084,NA,1,42,34
NA,2085,NA,1,42,35
NA,2086,NA,1,42,36
NA,2087,NA,1,42,37
14,2088,17,10,42,38
14,2089,17,10,42,39
14,2090,17,10,42,40
14,2091,17,10,42,41
14,2092,17,10,42,42
NA,2093,NA,1,42,43
1,2094,44,10,42,44
1,2095,44,10,42,45
NA,2096,NA,1,42,46
NA,2097,NA,1,42,47
NA,2098,NA,1,42,48
28,2099,37,10,42,49
28,2100,37,10,42,50
NA,2101,NA,1,43,1
NA,2102,NA,1,43,2
22,2103,31,10,43,3
22,2104,31,10,43,4
22,2105,31,10,43,5
22,2106,31,10,43,6
22,2107,31,10,43,7
22,2108,31,10,43,8
NA,2109,NA,1,43,9
26,2110,33,10,43,10
26,2111,33,10,43,11
26,2112,33,10,43,12
26,2113,33,10,43,13
26,2114,33,10,43,14
26,2115,33,10,43,15
26,2116,33,10,43,16
NA,2117,NA,1,43,17
NA,2118,NA,1,43,18
NA,2119,NA,1,43,19
NA,2120,NA,1,43,20
NA,2121,NA,1,43,21
NA,2122,NA,1,43,22
NA,2123,NA,1,43,23
NA,2124,NA,1,43,24
NA,2125,NA,1,43,25
NA,2126,NA,1,43,26
NA,2127,NA,1,43,27
NA,2128,NA,1,43,28
NA,2129,NA,1,43,29
29,2130,40,10,43,30
29,2131,40,10,43,31
29,2132,40,10,43,32
29,2133,40,10,43,33
NA,2134,NA,1,43,34
NA,2135,NA,1,43,35
NA,2136,NA,1,43,36
14,2137,17,10,43,37
14,2138,17,10,43,38
14,2139,17,10,43,39
14,2140,17,10,43,40
14,2141,17,10,43,41
14,2142,17,10,43,42
NA,2143,NA,1,43,43
NA,2144,NA,1,43,44
NA,2145,NA,1,43,45
28,2146,37,10,43,46
28,2147,37,10,43,47
28,2148,37,10,43,48
28,2149,37,10,43,49
28,2150,37,10,43,50
NA,2151,NA,1,44,1
NA,2152,NA,1,44,2
NA,2153,NA,1,44,3
22,2154,31,10,44,4
22,2155,31,10,44,5
22,2156,31,10,44,6
NA,2157,NA,1,44,7
NA,2158,NA,1,44,8
NA,2159,NA,1,44,9
NA,2160,NA,1,44,10
26,2161,33,10,44,11
26,2162,33,10,44,12
26,2163,33,10,44,13
26,2164,33,10,44,14
26,2165,33,10,44,15
NA,2166,NA,1,44,16
NA,2167,NA,1,44,17
NA,2168,NA,1,44,18
NA,2169,NA,1,44,19
NA,2170,NA,1,44,20
NA,2171,NA,1,44,21
NA,2172,NA,1,44,22
NA,2173,NA,1,44,23
NA,2174,NA,1,44,24
NA,2175,NA,1,44,25
NA,2176,NA,1,44,26
NA,2177,NA,1,44,27
NA,2178,NA,1,44,28
29,2179,40,10,44,29
29,2180,40,10,44,30
29,2181,40,10,44,31
29,2182,40,10,44,32
29,2183,40,10,44,33
29,2184,40,10,44,34
29,2185,40,10,44,35
NA,2186,NA,1,44,36
NA,2187,NA,1,44,37
14,2188,17,10,44,38
14,2189,17,10,44,39
14,2190,17,10,44,40
14,2191,17,10,44,41
NA,2192,NA,1,44,42
NA,2193,NA,1,44,43
NA,2194,NA,1,44,44
28,2195,37,10,44,45
28,2196,37,10,44,46
28,2197,37,10,44,47
28,2198,37,10,44,48
28,2199,37,10,44,49
28,2200,37,10,44,50
NA,2201,NA,1,45,1
NA,2202,NA,1,45,2
NA,2203,NA,1,45,3
22,2204,31,10,45,4
22,2205,31,10,45,5
22,2206,31,10,45,6
NA,2207,NA,1,45,7
NA,2208,NA,1,45,8
NA,2209,NA,1,45,9
NA,2210,NA,1,45,10
26,2211,33,10,45,11
26,2212,33,10,45,12
26,2213,33,10,45,13
26,2214,33,10,45,14
26,2215,33,10,45,15
NA,2216,NA,1,45,16
NA,2217,NA,1,45,17
NA,2218,NA,1,45,18
NA,2219,NA,1,45,19
NA,2220,NA,1,45,20
NA,2221,NA,1,45,21
NA,2222,NA,1,45,22
NA,2223,NA,1,45,23
NA,2224,NA,1,45,24
NA,2225,NA,1,45,25
NA,2226,NA,1,45,26
NA,2227,NA,1,45,27
NA,2228,NA,1,45,28
29,2229,40,10,45,29
29,2230,40,10,45,30
29,2231,40,10,45,31
29,2232,40,10,45,32
29,2233,40,10,45,33
29,2234,40,10,45,34
29,2235,40,10,45,35
29,2236,40,10,45,36
NA,2237,NA,1,45,37
NA,2238,NA,1,45,38
NA,2239,NA,1,45,39
NA,2240,NA,1,45,40
NA,2241,NA,1,45,41
NA,2242,NA,1,45,42
NA,2243,NA,1,45,43
NA,2244,NA,1,45,44
NA,2245,NA,1,45,45
28,2246,37,10,45,46
28,2247,37,10,45,47
28,2248,37,10,45,48
28,2249,37,10,45,49
28,2250,37,10,45,50
NA,2251,NA,1,46,1
NA,2252,NA,1,46,2
NA,2253,NA,1,46,3
NA,2254,NA,1,46,4
22,2255,31,10,46,5
NA,2256,NA,1,46,6
NA,2257,NA,1,46,7
NA,2258,NA,1,46,8
NA,2259,NA,1,46,9
NA,2260,NA,1,46,10
NA,2261,NA,1,46,11
26,2262,33,10,46,12
26,2263,33,10,46,13
26,2264,33,10,46,14
26,2265,33,10,46,15
NA,2266,NA,1,46,16
NA,2267,NA,1,46,17
NA,2268,NA,1,46,18
NA,2269,NA,1,46,19
NA,2270,NA,1,46,20
NA,2271,NA,1,46,21
NA,2272,NA,1,46,22
NA,2273,NA,1,46,23
NA,2274,NA,1,46,24
NA,2275,NA,1,46,25
NA,2276,NA,1,46,26
NA,2277,NA,1,46,27
NA,2278,NA,1,46,28
23,2279,36,10,46,29
29,2280,40,10,46,30
29,2281,40,10,46,31
29,2282,40,10,46,32
29,2283,40,10,46,33
29,2284,40,10,46,34
29,2285,40,10,46,35
29,2286,40,10,46,36
29,2287,40,10,46,37
NA,2288,NA,1,46,38
NA,2289,NA,1,46,39
6,2290,36,10,46,40
6,2291,36,10,46,41
NA,2292,NA,1,46,42
6,2293,36,10,46,43
NA,2294,NA,1,46,44
6,2295,36,10,46,45
28,2296,37,10,46,46
28,2297,37,10,46,47
28,2298,37,10,46,48
28,2299,37,10,46,49
28,2300,37,10,46,50
NA,2301,NA,1,47,1
NA,2302,NA,1,47,2
NA,2303,NA,1,47,3
NA,2304,NA,1,47,4
NA,2305,NA,1,47,5
NA,2306,NA,1,47,6
NA,2307,NA,1,47,7
NA,2308,NA,1,47,8
NA,2309,NA,1,47,9
NA,2310,NA,1,47,10
NA,2311,NA,1,47,11
NA,2312,NA,1,47,12
NA,2313,NA,1,47,13
26,2314,33,10,47,14
NA,2315,NA,1,47,15
NA,2316,NA,1,47,16
NA,2317,NA,1,47,17
NA,2318,NA,1,47,18
NA,2319,NA,1,47,19
NA,2320,NA,1,47,20
NA,2321,NA,1,47,21
NA,2322,NA,1,47,22
NA,2323,NA,1,47,23
NA,2324,NA,1,47,24
NA,2325,NA,1,47,25
NA,2326,NA,1,47,26
NA,2327,NA,1,47,27
23,2328,36,10,47,28
23,2329,36,10,47,29
23,2330,36,10,47,30
23,2331,36,10,47,31
23,2332,36,10,47,32
23,2333,36,10,47,33
23,2334,36,10,47,34
29,2335,40,10,47,35
29,2336,40,10,47,36
NA,2337,NA,1,47,37
NA,2338,NA,1,47,38
6,2339,36,10,47,39
6,2340,36,10,47,40
6,2341,36,10,47,41
6,2342,36,10,47,42
6,2343,36,10,47,43
6,2344,36,10,47,44
6,2345,36,10,47,45
6,2346,36,10,47,46
28,2347,37,10,47,47
28,2348,37,10,47,48
28,2349,37,10,47,49
28,2350,37,10,47,50
NA,2351,NA,1,48,1
NA,2352,NA,1,48,2
NA,2353,NA,1,48,3
NA,2354,NA,1,48,4
NA,2355,NA,1,48,5
NA,2356,NA,1,48,6
NA,2357,NA,1,48,7
NA,2358,NA,1,48,8
NA,2359,NA,1,48,9
NA,2360,NA,1,48,10
NA,2361,NA,1,48,11
NA,2362,NA,1,48,12
NA,2363,NA,1,48,13
NA,2364,NA,1,48,14
NA,2365,NA,1,48,15
NA,2366,NA,1,48,16
NA,2367,NA,1,48,17
NA,2368,NA,1,48,18
NA,2369,NA,1,48,19
NA,2370,NA,1,48,20
NA,2371,NA,1,48,21
NA,2372,NA,1,48,22
NA,2373,NA,1,48,23
NA,2374,NA,1,48,24
NA,2375,NA,1,48,25
23,2376,36,10,48,26
23,2377,36,10,48,27
23,2378,36,10,48,28
23,2379,36,10,48,29
23,2380,36,10,48,30
23,2381,36,10,48,31
23,2382,36,10,48,32
23,2383,36,10,48,33
23,2384,36,10,48,34
23,2385,36,10,48,35
NA,2386,NA,1,48,36
NA,2387,NA,1,48,37
NA,2388,NA,1,48,38
NA,2389,NA,1,48,39
6,2390,36,10,48,40
6,2391,36,10,48,41
6,2392,36,10,48,42
6,2393,36,10,48,43
6,2394,36,10,48,44
6,2395,36,10,48,45
6,2396,36,10,48,46
28,2397,37,10,48,47
28,2398,37,10,48,48
28,2399,37,10,48,49
28,2400,37,10,48,50
NA,2401,NA,1,49,1
NA,2402,NA,1,49,2
NA,2403,NA,1,49,3
NA,2404,NA,1,49,4
NA,2405,NA,1,49,5
NA,2406,NA,1,49,6
NA,2407,NA,1,49,7
NA,2408,NA,1,49,8
NA,2409,NA,1,49,9
NA,2410,NA,1,49,10
NA,2411,NA,1,49,11
NA,2412,NA,1,49,12
NA,2413,NA,1,49,13
NA,2414,NA,1,49,14
NA,2415,NA,1,49,15
NA,2416,NA,1,49,16
NA,2417,NA,1,49,17
NA,2418,NA,1,49,18
NA,2419,NA,1,49,19
NA,2420,NA,1,49,20
NA,2421,NA,1,49,21
NA,2422,NA,1,49,22
NA,2423,NA,1,49,23
NA,2424,NA,1,49,24
23,2425,36,10,49,25
23,2426,36,10,49,26
23,2427,36,10,49,27
23,2428,36,10,49,28
23,2429,36,10,49,29
23,2430,36,10,49,30
23,2431,36,10,49,31
23,2432,36,10,49,32
23,2433,36,10,49,33
23,2434,36,10,49,34
NA,2435,NA,1,49,35
NA,2436,NA,1,49,36
NA,2437,NA,1,49,37
NA,2438,NA,1,49,38
NA,2439,NA,1,49,39
6,2440,36,10,49,40
6,2441,36,10,49,41
6,2442,36,10,49,42
6,2443,36,10,49,43
6,2444,36,10,49,44
6,2445,36,10,49,45
6,2446,36,10,49,46
6,2447,36,10,49,47
28,2448,37,10,49,48
28,2449,37,10,49,49
28,2450,37,10,49,50
NA,2451,NA,1,50,1
NA,2452,NA,1,50,2
NA,2453,NA,1,50,3
NA,2454,NA,1,50,4
NA,2455,NA,1,50,5
NA,2456,NA,1,50,6
NA,2457,NA,1,50,7
NA,2458,NA,1,50,8
NA,2459,NA,1,50,9
NA,2460,NA,1,50,10
NA,2461,NA,1,50,11
NA,2462,NA,1,50,12
NA,2463,NA,1,50,13
NA,2464,NA,1,50,14
NA,2465,NA,1,50,15
NA,2466,NA,1,50,16
NA,2467,NA,1,50,17
NA,2468,NA,1,50,18
NA,2469,NA,1,50,19
NA,2470,NA,1,50,20
NA,2471,NA,1,50,21
NA,2472,NA,1,50,22
NA,2473,NA,1,50,23
NA,2474,NA,1,50,24
NA,2475,NA,1,50,25
23,2476,36,10,50,26
23,2477,36,10,50,27
23,2478,36,10,50,28
23,2479,36,10,50,29
23,2480,36,10,50,30
23,2481,36,10,50,31
23,2482,36,10,50,32
23,2483,36,10,50,33
NA,2484,NA,1,50,34
NA,2485,NA,1,50,35
NA,2486,NA,1,50,36
NA,2487,NA,1,50,37
NA,2488,NA,1,50,38
NA,2489,NA,1,50,39
6,2490,36,10,50,40
6,2491,36,10,50,41
6,2492,36,10,50,42
6,2493,36,10,50,43
6,2494,36,10,50,44
6,2495,36,10,50,45
6,2496,36,10,50,46
6,2497,36,10,50,47
6,2498,36,10,50,48
28,2499,37,10,50,49
28,2500,37,10,50,50
